instance,as4mocoRun,sbsRun,oracleRun,score,solver_as4moco,solver_sbs,solver_oracle,as4moco_Pipeline,instance_hardness,difference_to_oracle,different_solutions,Fold
mc2022_track1_123.dimacs,790.551,92.165,92.165,-1.0,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,2257.622625,698.3860000000001,ALL_SAME,1
mc2022_track1_124.dimacs,394.899,375.775,282.335,1.2046660958904112,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,1865.6085625,112.56400000000002,ALL_SAME,2
mc2022_track1_125.dimacs,2191.038,196.62,108.764,23.700987980331448,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,1500.2428125,2082.274,ALL_SAME,1
mc2022_track1_126.dimacs,196.453,536.881,194.286,0.006325252849574576,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,PER_INSTANCE,1290.84575,2.1670000000000016,ALL_SAME,2
mc2022_track1_127.dimacs,382.663,640.367,369.837,0.04741063837652025,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-51fd045537919d/track1_conf2.sh,PER_INSTANCE,2119.192375,12.826000000000022,ALL_SAME,5
mc2022_track1_128.dimacs,99.216,2.37,2.157,455.676056338028,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_SET,2898.3444375,97.059,ALL_SAME,5
mc2022_track1_129.dimacs,547.532,941.506,461.777,0.1787571733207708,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,SharpSAT-TD-unweighted/default,PER_INSTANCE,2629.390875,85.75500000000005,ALL_SAME,1
mc2022_track1_130.dimacs,377.986,377.381,372.605,1.1266750418760518,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,2616.002625,5.380999999999972,ALL_SAME,5
mc2022_track1_131.dimacs,3600.0,3600.0,529.466,1.0,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,SharpSAT-TD-unweighted/default,PER_INSTANCE,3408.091625,3070.534,ALL_SAME,2
mc2022_track1_132.dimacs,3600.0,919.084,97.759,4.264135390984081,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,d4/default.sh,PER_INSTANCE,2198.5745625,3502.241,ALL_SAME,1
mc2022_track1_133.dimacs,914.732,3163.149,512.862,0.15163263450335757,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_BE.sh,SharpSAT-TD-unweighted/default,PER_INSTANCE,2346.3695625,401.87,ALL_SAME,5
mc2022_track1_134.dimacs,1901.386,1611.037,622.058,1.2935845958306496,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,Narsimha-track1v-51fd045537919d/track1_conf2.sh,PER_INSTANCE,2025.3075625,1279.328,ALL_SAME,1
mc2022_track1_135.dimacs,1694.201,1215.644,214.036,1.477788715745082,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,1608.1660625,1480.165,ALL_SAME,2
mc2022_track1_136.dimacs,677.631,480.429,181.377,1.6594237791420892,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_SET,1977.0290625,496.25399999999996,ALL_SAME,3
mc2022_track1_137.dimacs,2558.545,2262.253,49.622,1.1339093594910312,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,1756.7575625,2508.9230000000002,ALL_SAME,1
mc2022_track1_138.dimacs,1099.36,194.657,121.701,13.4006661549427,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,c2d/default,PER_INSTANCE,1822.2415625,977.6589999999999,ALL_SAME,1
mc2022_track1_139.dimacs,198.566,1356.283,123.723,0.060721587590056476,gpmc/track1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,1772.9934375,74.843,ALL_SAME,4
mc2022_track1_140.dimacs,1103.989,325.706,216.913,8.153796659711562,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_BE.sh,c2d/default,PER_INSTANCE,2020.8926875,887.076,ALL_SAME,2
mc2022_track1_141.dimacs,519.523,3600.0,519.465,1.8827898400762442E-5,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,Narsimha-track1v-51fd045537919d/track1_conf2.sh,PER_INSTANCE,3057.399625,0.057999999999992724,ALL_SAME,4
mc2022_track1_142.dimacs,1132.029,3600.0,66.952,0.3014612312088599,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp0,PER_INSTANCE,1963.6268125,1065.077,ALL_SAME,5
mc2022_track1_143.dimacs,3600.0,150.82,150.82,-1.0,dpmcpre/1pre1mp0,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,2600.7121875,3449.18,ALL_SAME,2
mc2022_track1_144.dimacs,884.111,3600.0,99.126,0.22422543627676977,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,dpmcpre/1pre1mp0,PER_SET,2347.6218125,784.985,ALL_SAME,3
mc2022_track1_145.dimacs,2492.771,3600.0,1154.22,0.5472900260857478,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,2945.102625,1338.5510000000002,ALL_SAME,2
mc2022_track1_146.dimacs,1212.631,2256.273,340.399,0.45526584733651587,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,PER_INSTANCE,2697.4320625,872.2320000000001,ALL_SAME,2
mc2022_track1_147.dimacs,3600.0,2078.259,1860.064,7.97422489057953,TwG/2.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,3291.0185625,1739.936,ALL_SAME,3
mc2022_track1_148.dimacs,35.956,27.891,1.168,1.3017999476106727,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,TwG/2.sh,PER_SET,583.8155624999999,34.788000000000004,ALL_SAME,3
mc2022_track1_149.dimacs,19.416,19.911,1.182,0.9735703988467083,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,TwG/2.sh,PER_INSTANCE,585.6831875,18.234,ALL_SAME,1
mc2022_track1_150.dimacs,3600.0,2137.518,2019.388,13.380275967154818,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,SharpSAT-TD-unweighted/default,PER_INSTANCE,3319.112875,1580.612,ALL_SAME,1
mc2022_track1_151.dimacs,3600.0,2627.013,2209.122,3.328327243228497,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,SharpSAT-TD-unweighted/default,PER_INSTANCE,3385.2575625,1390.8780000000002,ALL_SAME,1
mc2022_track1_152.dimacs,3600.0,3600.0,2383.003,1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,SharpSAT-TD-unweighted/default,PER_INSTANCE,3523.9376875,1216.9969999999998,ALL_SAME,1
mc2022_track1_153.dimacs,483.51,719.232,459.975,0.09077864821393433,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-51fd045537919d/track1_conf2.sh,PER_INSTANCE,2340.038125,23.534999999999968,ALL_SAME,2
mc2022_track1_154.dimacs,3600.0,3600.0,3600.0,-1.0,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,TwG/1.sh,PER_INSTANCE,3600.0,0.0,ALL_SAME,5
mc2022_track1_155.dimacs,2356.404,1361.873,1361.873,-1.0,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,3378.5665625,994.531,ALL_SAME,2
mc2022_track1_156.dimacs,3600.0,3600.0,3600.0,-1.0,TwG/2.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,3600.0,0.0,ALL_SAME,3
mc2022_track1_157.dimacs,3600.0,3600.0,3600.0,-1.0,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,4
mc2022_track1_158.dimacs,3600.0,3600.0,3600.0,-1.0,gpmc/track1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,4
mc2022_track1_159.dimacs,3600.0,2659.201,2659.201,-1.0,TwG/2.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,3541.2000625,940.799,ALL_SAME,3
mc2022_track1_160.dimacs,72.961,16.756,6.431,6.443583535108959,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,PER_SET,2279.215375,66.53,ALL_SAME,4
mc2022_track1_161.dimacs,3600.0,3600.0,3600.0,-1.0,TwG/2.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,3600.0,0.0,ALL_SAME,3
mc2022_track1_162.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,1
mc2022_track1_163.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,1
mc2022_track1_164.dimacs,57.752,37.801,7.581,1.6601919258769025,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,1152.565625,50.171,ALL_SAME,3
mc2022_track1_165.dimacs,8.364,3600.0,1984.655,-1.22344824170688,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,gpmc/track1,PER_SET,3246.4486875,-1976.291,DIFFERENT_AS4MOCO,2
mc2022_track1_166.dimacs,3600.0,3600.0,824.941,1.0,gpmc/track1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3197.6490625,2775.059,ALL_SAME,4
mc2022_track1_167.dimacs,3600.0,1854.787,82.703,1.984836497592665,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,2472.693875,3517.297,ALL_SAME,5
mc2022_track1_168.dimacs,7.471,3600.0,1184.949,-0.4875582337598668,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-51fd045537919d/track1_conf1.sh,PER_SET,3298.6178125,-1177.478,DIFFERENT_AS4MOCO,2
mc2022_track1_169.dimacs,3600.0,3600.0,3600.0,-1.0,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,4
mc2022_track1_170.dimacs,3600.0,3600.0,3600.0,-1.0,TwG/2.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,3600.0,0.0,ALL_SAME,3
mc2022_track1_171.dimacs,13.97,2.633,2.42,54.22535211267604,TwG/2.sh,ExactMC/ExactMC_BE.sh,TwG/2.sh,PER_INSTANCE,922.028,11.55,ALL_SAME,3
mc2022_track1_172.dimacs,73.122,27.574,14.828,4.573513259061666,gpmc/track1,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,1148.2014375,58.294,ALL_SAME,4
mc2022_track1_173.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,3600.0,0.0,ALL_SAME,2
mc2022_track1_174.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_BE.sh,TwG/1.sh,PER_INSTANCE,3600.0,0.0,ALL_SAME,5
mc2022_track1_175.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,3600.0,0.0,ALL_SAME,2
mc2022_track1_176.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,1
mc2022_track1_177.dimacs,3600.0,3600.0,3600.0,-1.0,gpmc/track1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,4
mc2022_track1_178.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,1
mc2022_track1_179.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_BE.sh,TwG/1.sh,PER_INSTANCE,3600.0,0.0,ALL_SAME,5
mc2022_track1_180.dimacs,3600.0,114.31,114.31,-1.0,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,PER_INSTANCE,1859.374625,3485.69,ALL_SAME,5
mc2022_track1_181.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_BE.sh,TwG/1.sh,PER_INSTANCE,3600.0,0.0,ALL_SAME,5
mc2022_track1_182.dimacs,3600.0,3600.0,3600.0,-1.0,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,3600.0,0.0,ALL_SAME,5
mc2022_track1_183.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,4
mc2022_track1_184.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,3600.0,0.0,ALL_SAME,2
mc2022_track1_185.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-51fd045537919d/track1_conf1.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,3600.0,0.0,ALL_SAME,2
mc2022_track1_186.dimacs,3600.0,3600.0,12.011,1.0,gpmc_r2/track1,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_INSTANCE,3078.4133125,3587.989,ALL_SAME,3
mc2022_track1_187.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,3600.0,0.0,ALL_SAME,5
mc2022_track1_188.dimacs,3600.0,3600.0,3600.0,-1.0,gpmc/track1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,4
mc2022_track1_189.dimacs,3600.0,3600.0,3600.0,-1.0,TwG/2.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,3600.0,0.0,ALL_SAME,3
mc2022_track1_190.dimacs,3600.0,3600.0,33.422,1.0,SharpSAT-TD-unweighted/default,ExactMC/ExactMC_BE.sh,d4/default.sh,PER_INSTANCE,3284.1616875,3566.578,ALL_SAME,5
mc2022_track1_191.dimacs,3600.0,3600.0,3600.0,-1.0,gpmc/track1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,4
mc2022_track1_192.dimacs,3600.0,3600.0,3600.0,-1.0,gpmc/track1,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,4
mc2022_track1_193.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,1
mc2022_track1_194.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-51fd045537919d/track1_conf2.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,1
mc2022_track1_195.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,ExactMC/ExactMC_Arjun.sh,PER_INSTANCE,3600.0,0.0,ALL_SAME,2
mc2022_track1_196.dimacs,58.135,42.426,6.702,1.4397323927891612,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_BE.sh,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,PER_SET,1600.4465,51.433,ALL_SAME,3
mc2022_track1_197.dimacs,3600.0,3600.0,3600.0,-1.0,TwG/2.sh,ExactMC/ExactMC_BE.sh,gpmc_r2/track1,PER_INSTANCE,3600.0,0.0,ALL_SAME,3
mc2022_track1_198.dimacs,3600.0,3600.0,3600.0,-1.0,Narsimha-track1v-7112ef8eb466e9475/track1_conf1.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,1
mc2022_track1_199.dimacs,3600.0,3600.0,3600.0,-1.0,ExactMC/ExactMC_Arjun.sh,ExactMC/ExactMC_Arjun.sh,dpmcpre/1pre1mp0,PER_INSTANCE,3600.0,0.0,ALL_SAME,4
